Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-181751:103,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663334,15625,TRUE,58439,1y,10y,138819,278175,278175,1/1/1855,01/01/2015,48.82558531,207.8816247,2.61E-06,src/main/resources/valipop/results/batch54-fs/20180706-181751:103,0,0,0.25,0.15,TRUE,147,6124.766416,NONE,57,367.0592477
20180706-182210:723,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,611910,15625,TRUE,58439,1y,10y,127931,256775,256775,1/1/1855,01/01/2015,41.64573417,203.1122132,2.66E-06,src/main/resources/valipop/results/batch54-fs/20180706-182210:723,0,0,0.35,0.1,TRUE,147,6006.421608,NONE,45,338.9394214
20180706-182318:703,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663444,15625,TRUE,58439,1y,10y,138834,278768,278768,1/1/1855,01/01/2015,47.42375348,226.9063027,2.15E-06,src/main/resources/valipop/results/batch54-fs/20180706-182318:703,0,0,0.4,0.05,TRUE,147,5648.031648,NONE,53,337.76551
20180706-182346:309,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,653511,15625,TRUE,58439,1y,10y,136710,274488,274488,1/1/1855,01/01/2015,45.89419151,201.3334965,2.56E-06,src/main/resources/valipop/results/batch54-fs/20180706-182346:309,0,0,0.35,0.25,TRUE,147,6062.889352,NONE,31,354.7969332
20180706-182421:678,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,658563,15625,TRUE,58439,1y,10y,137790,276579,276579,1/1/1855,01/01/2015,60.75645556,208.3235407,1.70E-06,src/main/resources/valipop/results/batch54-fs/20180706-182421:678,0,0,0.35,0.15,TRUE,147,6166.996112,NONE,58,350.334242
20180706-182500:839,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,633743,15625,TRUE,58439,1y,10y,132670,265926,265926,1/1/1855,01/01/2015,46.11703856,358.7566653,2.51E-06,src/main/resources/valipop/results/batch54-fs/20180706-182500:839,0,0,0.15,0,TRUE,147,6039.3862,NONE,4,364.4421318
20180706-182816:453,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595968,15625,TRUE,58439,1y,10y,124772,250134,250134,1/1/1855,01/01/2015,45.4344416,197.3724383,1.89E-06,src/main/resources/valipop/results/batch54-fs/20180706-182816:453,0,0,0.25,0.15,TRUE,147,6155.630072,NONE,10,347.1117894
20180706-183155:861,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595046,15625,TRUE,58439,1y,10y,124675,249951,249951,1/1/1855,01/01/2015,38.99460296,189.051357,3.05E-06,src/main/resources/valipop/results/batch54-fs/20180706-183155:861,0,0,0.35,0.1,TRUE,147,5843.545896,NONE,35,334.2780255
20180706-183332:396,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594110,15625,TRUE,58439,1y,10y,124410,249634,249634,1/1/1855,01/01/2015,39.0492884,202.7185034,2.28E-06,src/main/resources/valipop/results/batch54-fs/20180706-183332:396,0,0,0.4,0.05,TRUE,147,6047.60016,NONE,23,332.2252224
20180706-183350:107,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593789,15625,TRUE,58439,1y,10y,124237,249126,249126,1/1/1855,01/01/2015,48.58684498,204.6262721,3.07E-06,src/main/resources/valipop/results/batch54-fs/20180706-183350:107,0,0,0.35,0.25,TRUE,147,6062.128632,NONE,9,349.3653612
