Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180709-142256:444,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,639825,15625,TRUE,58439,1y,10y,133916,268692,268692,1/1/1855,01/01/2015,44.62470073,236.5166758,2.51E-06,src/main/resources/valipop/results/batch54-fs/20180709-142256:444,0,0,0.8,0.05,TRUE,147,5412.15424,NONE,27,316.6995855
20180709-142308:852,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664880,15625,TRUE,58439,1y,10y,139206,279334,279334,1/1/1855,01/01/2015,48.42502596,237.3740635,1.97E-06,src/main/resources/valipop/results/batch54-fs/20180709-142308:852,0,0,0.8,0.05,TRUE,147,5488.506328,NONE,97,305.233563
20180709-141043:807,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,598258,15625,TRUE,58439,1y,10y,125236,251192,251192,1/1/1855,01/01/2015,96.87658092,497.594743,3.02E-06,src/main/resources/valipop/results/batch54-fs/20180709-141043:807,0,0,0.4,0.05,TRUE,147,5722.735176,NONE,25,760.0201174
20180709-142413:402,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595424,15625,TRUE,58439,1y,10y,124708,250049,250049,1/1/1855,01/01/2015,42.59080493,247.2014106,2.93E-06,src/main/resources/valipop/results/batch54-fs/20180709-142413:402,0,0,0.8,0.05,TRUE,147,5311.340728,NONE,4,297.3734083
20180709-142424:486,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,646137,15625,TRUE,58439,1y,10y,135279,271677,271677,1/1/1855,01/01/2015,46.9403888,244.782422,1.62E-06,src/main/resources/valipop/results/batch54-fs/20180709-142424:486,0,0,0.8,0.05,TRUE,147,5592.216296,NONE,15,305.0553544
20180709-142651:560,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,599172,15625,TRUE,58439,1y,10y,125431,251394,251394,1/1/1855,01/01/2015,38.72628219,350.0789709,2.75E-06,src/main/resources/valipop/results/batch54-fs/20180709-142651:560,0,0,0.85,0,TRUE,147,5801.581752,NONE,10,298.99489
20180709-142644:841,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595724,15625,TRUE,58439,1y,10y,124772,249856,249856,1/1/1855,01/01/2015,40.68455389,347.6595817,2.71E-06,src/main/resources/valipop/results/batch54-fs/20180709-142644:841,0,0,0.85,0,TRUE,147,5691.321352,NONE,12,309.7057426
20180709-142751:796,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597016,15625,TRUE,58439,1y,10y,124911,250438,250438,1/1/1855,01/01/2015,41.01768616,334.6351264,2.45E-06,src/main/resources/valipop/results/batch54-fs/20180709-142751:796,0,0,0.85,0,TRUE,147,5454.225104,NONE,42,300.4070587
20180709-143005:073,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663797,15625,TRUE,58439,1y,10y,138911,278551,278551,1/1/1855,01/01/2015,43.45736322,222.0207175,2.18E-06,src/main/resources/valipop/results/batch54-fs/20180709-143005:073,0,0,0.8,0.1,TRUE,147,5479.21564,NONE,12,290.7985685
20180709-142756:763,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,665683,15625,TRUE,58439,1y,10y,139486,279513,279513,1/1/1855,01/01/2015,42.89094463,352.4353139,1.62E-06,src/main/resources/valipop/results/batch54-fs/20180709-142756:763,0,0,0.85,0,TRUE,147,5783.840144,NONE,12,305.4030049
20180709-143023:247,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664546,15625,TRUE,58439,1y,10y,139098,278839,278839,1/1/1855,01/01/2015,43.7379483,221.2369036,2.14E-06,src/main/resources/valipop/results/batch54-fs/20180709-143023:247,0,0,0.8,0.1,TRUE,147,5474.395824,NONE,19,296.5484335
20180709-143053:871,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595664,15625,TRUE,58439,1y,10y,124710,250095,250095,1/1/1855,01/01/2015,42.13434764,216.5812563,2.81E-06,src/main/resources/valipop/results/batch54-fs/20180709-143053:871,0,0,0.8,0.1,TRUE,147,5752.768832,NONE,16,310.61677
20180709-143112:731,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,590645,15625,TRUE,58439,1y,10y,123693,247746,247746,1/1/1855,01/01/2015,40.70832658,207.3250534,3.21E-06,src/main/resources/valipop/results/batch54-fs/20180709-143112:731,0,0,0.8,0.1,TRUE,147,5465.558984,NONE,16,303.9861501
20180709-143116:133,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664666,15625,TRUE,58439,1y,10y,139159,279104,279104,1/1/1855,01/01/2015,46.96797524,232.3332375,1.88E-06,src/main/resources/valipop/results/batch54-fs/20180709-143116:133,0,0,0.8,0.1,TRUE,147,5544.690096,NONE,30,295.1087611
20180709-142933:227,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594156,15625,TRUE,58439,1y,10y,124278,249324,249324,1/1/1855,01/01/2015,37.85466289,347.9211705,1.64E-06,src/main/resources/valipop/results/batch54-fs/20180709-142933:227,0,0,0.85,0,TRUE,147,5552.985768,NONE,17,292.0540632
20180709-143218:944,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,654369,15625,TRUE,58439,1y,10y,136929,274757,274757,1/1/1855,01/01/2015,45.69134327,236.9987044,2.23E-06,src/main/resources/valipop/results/batch54-fs/20180709-143218:944,0,0,0.8,0.1,TRUE,147,5537.309744,NONE,64,317.3827032
